Start,Year,Month,Day,Value
2014-12-22,2014,12,22,-0.008418916869408655
2014-12-21,2014,12,21,-0.03370458373469365
2014-12-20,2014,12,20,0.026049475207654105
2014-12-19,2014,12,19,-0.03612197148043084
2014-12-18,2014,12,18,-0.0192312091210205
2014-12-17,2014,12,17,0.024349040037584757
2014-12-16,2014,12,16,0.028520528232265363
2014-12-15,2014,12,15,0.04938017708800846
2014-12-14,2014,12,14,0.018755222281236605
2014-12-13,2014,12,13,-0.01188966501049471
2014-12-12,2014,12,12,0.01424108376024602
2014-12-11,2014,12,11,-0.005791939360413778
2014-12-10,2014,12,10,-0.009096729864167763
2014-12-09,2014,12,9,0.012159030804320459
2014-12-08,2014,12,8,0.02888911943132655
2014-12-07,2014,12,7,0.03601269436451293
2014-12-06,2014,12,6,-0.000994747654829986
2014-12-05,2014,12,5,0.004878908904647261
2014-12-04,2014,12,4,-0.020250610880935938
2014-12-03,2014,12,3,0.01654236097225592
2014-12-02,2014,12,2,0.017145926972206738
2014-12-01,2014,12,1,-0.006162339476377454
2014-11-30,2014,11,30,-0.002983098877716195
2014-11-29,2014,11,29,-0.007169326381749386
2014-11-28,2014,11,28,0.0039120893968283
2014-11-27,2014,11,27,-0.02001564394026989
2014-11-26,2014,11,26,-0.006703790102275953
2014-11-25,2014,11,25,0.021387024235338004
2014-11-24,2014,11,24,0.004337235655861527
2014-11-23,2014,11,23,-0.023269950423129515
2014-11-22,2014,11,22,-0.040754848725478965
2014-11-21,2014,11,21,-0.0055180227494853185
2014-11-20,2014,11,20,0.01824826982196104
2014-11-19,2014,11,19,0.0618905517731374
2014-11-18,2014,11,18,-0.014922568771532418
2014-11-17,2014,11,17,0.03334407040955156
2014-11-16,2014,11,16,0.0015154095278173685
2014-11-15,2014,11,15,-0.02839782125991075
2014-11-14,2014,11,14,0.05191969445517852
2014-11-13,2014,11,13,0.051031154636380194
2014-11-12,2014,11,12,0.007209276777982332
2014-11-11,2014,11,11,-0.13606805343200623
2014-11-10,2014,11,10,-0.0057946200063367925
2014-11-09,2014,11,9,-0.007259824027743278
2014-11-08,2014,11,8,-0.04892226182739812
2014-11-07,2014,11,7,-0.009306042514475976
2014-11-06,2014,11,6,0.020267468315443793
2014-11-05,2014,11,5,-0.02845320489601555
2014-11-04,2014,11,4,-0.0267615805985697
2014-11-03,2014,11,3,-0.009790236991563894
2014-11-02,2014,11,2,-0.004590743957414212
2014-11-01,2014,11,1,-0.0037709625593675966
2014-10-31,2014,10,31,0.04169066825199863
2014-10-30,2014,10,30,0.018403479560440417
2014-10-29,2014,10,29,-0.027046903870914463
2014-10-28,2014,10,28,0.06266649920379308
2014-10-27,2014,10,27,-0.011852645277595997
2014-10-26,2014,10,26,0.004246614816580063
2014-10-25,2014,10,25,-0.022894514337433947
2014-10-24,2014,10,24,0.033543011737243056
2014-10-23,2014,10,23,0.0016027185531610755
2014-10-22,2014,10,22,0.06507137845040223
2014-10-21,2014,10,21,0.007694865276451246
2014-10-20,2014,10,20,-0.009562503831895164
2014-10-19,2014,10,19,0.020856647013713037
2014-10-18,2014,10,18,0.0025981479806356234
2014-10-17,2014,10,17,-0.02000435569907122
2014-10-16,2014,10,16,-0.0025227142325601193
2014-10-15,2014,10,15,0.030608112115903197
2014-10-14,2014,10,14,0.016651684724437565
2014-10-13,2014,10,13,-0.028212094718483627
2014-10-12,2014,10,12,-0.028661886320093366
2014-10-11,2014,10,11,-0.04347151511797254
2014-10-10,2014,10,10,-0.006813022731293472
2014-10-09,2014,10,9,0.010851233100781066
2014-10-08,2014,10,8,-0.030811953297670946
2014-10-07,2014,10,7,-0.04849624782541184
2014-10-06,2014,10,6,-0.022012433522005992
2014-10-05,2014,10,5,-0.02339634666300583
2014-10-04,2014,10,4,0.021892424790066478
2014-10-03,2014,10,3,0.0903801575936729
2014-10-02,2014,10,2,0.04103241565549087
2014-10-01,2014,10,1,0.02249744283153543
2014-09-30,2014,9,30,0.009139190075389436
2014-09-29,2014,9,29,-0.030080846748100853
2014-09-28,2014,9,28,0.003706537173843394
2014-09-27,2014,9,27,0.05707074343053442
2014-09-26,2014,9,26,0.011816038516745841
2014-09-25,2014,9,25,0.018986818033746466
2014-09-24,2014,9,24,0.026609502044269817
2014-09-23,2014,9,23,0.030667655583695996
2014-09-22,2014,9,22,-0.08063544259651323
2014-09-21,2014,9,21,-0.008848344451433121
2014-09-20,2014,9,20,0.027007232865825515
2014-09-19,2014,9,19,-0.036929744868273495
2014-09-18,2014,9,18,0.07212697645075927
2014-09-17,2014,9,17,0.07523223512146338
2014-09-16,2014,9,16,0.018581066829935544
2014-09-15,2014,9,15,0.020139008150635185
2014-09-14,2014,9,14,0.004849046251035993
2014-09-13,2014,9,13,0.002370838555529886
2014-09-12,2014,9,12,-0.0026890505418268873
2014-09-11,2014,9,11,0.004287341587360771
2014-09-10,2014,9,10,-0.0017737160862374424
2014-09-09,2014,9,9,-0.006899339741883281
2014-09-08,2014,9,8,-0.0015026962962059187
2014-09-07,2014,9,7,0.016386035645993502
2014-09-06,2014,9,6,0.0049356585055866375
2014-09-05,2014,9,5,-0.003935398520288125
2014-09-04,2014,9,4,0.014379186313759895
2014-09-03,2014,9,3,-0.02597129833381384
2014-09-02,2014,9,2,-7.957631896715611e-05
2014-09-01,2014,9,1,-0.0037451459218020844
2014-08-31,2014,8,31,0.003372309364420012
2014-08-30,2014,8,30,0.05515535598277932
2014-08-29,2014,8,29,0.008239176850366903
2014-08-28,2014,8,28,-0.0023702198233488403
2014-08-27,2014,8,27,0.006980358111789542
2014-08-26,2014,8,26,0.001455131746665117
2014-08-25,2014,8,25,-0.017785923424512795
2014-08-24,2014,8,24,0.010725215403058819
2014-08-23,2014,8,23,-0.019172278008373844
2014-08-22,2014,8,22,0.03210043704434984
2014-08-21,2014,8,21,0.004799249396569394
2014-08-20,2014,8,20,-0.0076361141723984005
2014-08-19,2014,8,19,-0.0597113208823945
2014-08-18,2014,8,18,-0.04667397378547111
2014-08-17,2014,8,17,0.06544711492485167
2014-08-16,2014,8,16,0.054414275423338765
2014-08-15,2014,8,15,-0.04509588796040642
2014-08-14,2014,8,14,0.017402422188729894
2014-08-13,2014,8,13,0.07628020059031293
2014-08-12,2014,8,12,0.042154829896917434
2014-08-11,2014,8,11,0.01223193875205908
2014-08-10,2014,8,10,0.024680683929348746
2014-08-09,2014,8,9,-0.0029620312572449237
2014-08-08,2014,8,8,0.005680790245233602
2014-08-07,2014,8,7,-0.006490605178029796
2014-08-06,2014,8,6,-0.007081923046290406
2014-08-05,2014,8,5,0.0009163991627785251
2014-08-04,2014,8,4,0.0060483265306787715
2014-08-03,2014,8,3,-0.005264241201161646
2014-08-02,2014,8,2,0.006445776791470514
2014-08-01,2014,8,1,0.009281341957542821
2014-07-31,2014,7,31,-0.014686038662491185
2014-07-30,2014,7,30,-0.033627778752289395
2014-07-29,2014,7,29,0.03097002435543139
2014-07-28,2014,7,28,0.001847170689575961
2014-07-27,2014,7,27,0.014501015068035805
2014-07-26,2014,7,26,0.002804334523438534
2014-07-25,2014,7,25,0.009395558079536848
2014-07-24,2014,7,24,-0.0006118781023820574
2014-07-23,2014,7,23,0.029650372092049793
2014-07-22,2014,7,22,0.0033463662096027136
2014-07-21,2014,7,21,0.000998836382459345
2014-07-20,2014,7,20,0.003145999313916903
2014-07-19,2014,7,19,0.0073989138626977535
2014-07-18,2014,7,18,0.0009301653264266463
2014-07-17,2014,7,17,-0.009944180331645569
2014-07-16,2014,7,16,-0.009763602818123829
2014-07-15,2014,7,15,0.008264856713143587
2014-07-14,2014,7,14,-0.003509060881785153
2014-07-13,2014,7,13,0.01066444851813042
2014-07-12,2014,7,12,0.012305050807406737
2014-07-11,2014,7,11,-0.0034618832961026413
2014-07-10,2014,7,10,-0.024419032186417944
2014-07-09,2014,7,9,0.012396140593337712
2014-07-08,2014,7,8,0.00045783808379695756
2014-07-07,2014,7,7,-0.0011722279435755212
2014-07-06,2014,7,6,0.018606878781715963
2014-07-05,2014,7,5,-0.006865210540212274
2014-07-04,2014,7,4,-0.0012122183572289558
2014-07-03,2014,7,3,0.02267451874721349
2014-07-02,2014,7,2,0.008831609020083953
2014-07-01,2014,7,1,-0.015596998031251808
2014-06-30,2014,6,30,-0.001575820467071054
2014-06-29,2014,6,29,-0.0597064903558433
2014-06-28,2014,6,28,-0.010283064168298495
2014-06-27,2014,6,27,0.0011928197693444886
2014-06-26,2014,6,26,-0.02736767438471155
2014-06-25,2014,6,25,-0.025798987754728664
2014-06-24,2014,6,24,0.0278961200942609
2014-06-23,2014,6,23,0.01976872123378115
2014-06-22,2014,6,22,0.013858447913211336
2014-06-21,2014,6,21,-0.012162870809049764
2014-06-20,2014,6,20,-0.0014228796703719127
2014-06-19,2014,6,19,0.0065843955931637055
2014-06-18,2014,6,18,0.016396324632857784
2014-06-17,2014,6,17,0.004768547838219561
2014-06-16,2014,6,16,-0.03105019643329232
2014-06-15,2014,6,15,0.0012640018558771615
2014-06-14,2014,6,14,-0.026625629178756327
2014-06-13,2014,6,13,0.03873876027331935
2014-06-12,2014,6,12,-0.02225824022411249
2014-06-11,2014,6,11,0.07555897245767262
2014-06-10,2014,6,10,0.031304794710906414
2014-06-09,2014,6,9,-0.006129132938354154
2014-06-08,2014,6,8,0.010696501814353887
2014-06-07,2014,6,7,-0.0017862745376113764
2014-06-06,2014,6,6,-0.0019363161495382641
2014-06-05,2014,6,5,0.008463370040241003
2014-06-04,2014,6,4,-0.027128083398543446
2014-06-03,2014,6,3,0.03970980451119299
2014-06-02,2014,6,2,-0.010520920732439265
2014-06-01,2014,6,1,-0.047092515140039204
2014-05-31,2014,5,31,-0.010450639253263283
2014-05-30,2014,5,30,-0.013482022640820546
2014-05-29,2014,5,29,-0.079712313580794
2014-05-28,2014,5,28,0.01551144314824171
2014-05-27,2014,5,27,-0.010133274204219944
2014-05-26,2014,5,26,0.021097755872131252
2014-05-25,2014,5,25,-0.020495742609657697
2014-05-24,2014,5,24,-0.08475736693985692
2014-05-23,2014,5,23,-0.009405441646927137
2014-05-22,2014,5,22,0.008340392585434842
2014-05-21,2014,5,21,-0.06458490861728095
2014-05-20,2014,5,20,-0.01237056616588017
2014-05-19,2014,5,19,-0.0849158620590229
2014-05-18,2014,5,18,0.00018600586084183135
2014-05-17,2014,5,17,0.005896123617690208
2014-05-16,2014,5,16,-0.001884140447528715
2014-05-15,2014,5,15,-0.001800494170152156
2014-05-14,2014,5,14,-0.007360696770167152
2014-05-13,2014,5,13,-0.007462932099953967
2014-05-12,2014,5,12,0.001793380843936987
2014-05-11,2014,5,11,-0.00585224786578209
2014-05-10,2014,5,10,0.034810789750634896
2014-05-09,2014,5,9,-0.011001400931974104
2014-05-08,2014,5,8,-0.020890343000098177
2014-05-07,2014,5,7,-0.003067159027454913
2014-05-06,2014,5,6,-0.022723248133742935
2014-05-05,2014,5,5,0.010481935950996224
2014-05-04,2014,5,4,0.006715855495253109
2014-05-03,2014,5,3,0.003109255334726946
2014-05-02,2014,5,2,0.026186795394131934
2014-05-01,2014,5,1,0.018482850210522983
2014-04-30,2014,4,30,-0.022344521724424915
2014-04-29,2014,4,29,-0.0009744607153816531
2014-04-28,2014,4,28,-0.015603802361727759
2014-04-27,2014,4,27,-0.008885905561000662
2014-04-26,2014,4,26,0.04964421203166047
2014-04-25,2014,4,25,0.006190987656288449
2014-04-24,2014,4,24,0.08116612761291009
2014-04-23,2014,4,23,-0.01847662083543611
2014-04-22,2014,4,22,-0.006901389384834644
2014-04-21,2014,4,21,0.015958504655859684
2014-04-20,2014,4,20,0.004819208857016477
2014-04-19,2014,4,19,0.006795840636960371
2014-04-18,2014,4,18,-0.04468696322776111
2014-04-17,2014,4,17,0.033455080226327816
2014-04-16,2014,4,16,0.061448466235758836
2014-04-15,2014,4,15,-0.02264567553928032
2014-04-14,2014,4,14,-0.11671806779735583
2014-04-13,2014,4,13,-0.10256791390629694
2014-04-12,2014,4,12,0.01689019401046199
2014-04-11,2014,4,11,-0.00040139515040849005
2014-04-10,2014,4,10,-0.14212750587492096
2014-04-09,2014,4,9,0.19256938064864837
2014-04-08,2014,4,8,0.023133143144413282
2014-04-07,2014,4,7,-0.008117415147420814
2014-04-06,2014,4,6,0.024346146348488418
2014-04-05,2014,4,5,0.0030528879767937056
2014-04-04,2014,4,4,-0.03162893553133994
2014-04-03,2014,4,3,-0.0062942631624247625
2014-04-02,2014,4,2,-0.017186863501331473
2014-04-01,2014,4,1,0.09014143382382489
2014-03-31,2014,3,31,-0.04570936467024822
2014-03-30,2014,3,30,0.007134212629815728
2014-03-29,2014,3,29,0.06497458024542269
2014-03-28,2014,3,28,0.009107940850372032
2014-03-27,2014,3,27,-0.050536916486507266
2014-03-26,2014,3,26,0.20908755371865606
2014-03-25,2014,3,25,0.005305899406707226
2014-03-24,2014,3,24,-0.0008652231401846677
2014-03-23,2014,3,23,-0.038687989793403155
2014-03-22,2014,3,22,0.006690888594169664
2014-03-21,2014,3,21,0.011350460168337406
2014-03-20,2014,3,20,0.029788629760655105
2014-03-19,2014,3,19,0.0352397187225737
2014-03-18,2014,3,18,0.008073726004657722
2014-03-17,2014,3,17,0.012190531703606844
2014-03-16,2014,3,16,0.013940582353550113
2014-03-15,2014,3,15,0.007907050973667396
2014-03-14,2014,3,14,-0.01157398367271778
2014-03-13,2014,3,13,0.014744453893970721
2014-03-12,2014,3,12,-0.00951008553071464
2014-03-11,2014,3,11,0.0031748314866018035
2014-03-10,2014,3,10,-0.010016725323557907
2014-03-09,2014,3,9,0.014501143610710088
2014-03-08,2014,3,8,-0.031108765688175666
2014-03-07,2014,3,7,0.01877160847414583
2014-03-06,2014,3,6,0.05370158183437379
2014-03-05,2014,3,5,0.002482380145940155
2014-03-04,2014,3,4,0.0019064924073193268
2014-03-03,2014,3,3,0.0014686711168705457
2014-03-02,2014,3,2,-0.17636711414336936
2014-03-01,2014,3,1,0.01034308136641826
2014-02-28,2014,2,28,-0.029332877021123416
2014-02-27,2014,2,27,0.05233324429437136
2014-02-26,2014,2,26,0.006750150473373573
2014-02-25,2014,2,25,-0.07847791979023544
2014-02-24,2014,2,24,0.01402749193091779
2014-02-23,2014,2,23,0.1033780275914511
2014-02-22,2014,2,22,-0.0006604801930931714
2014-02-21,2014,2,21,-0.05301432892937541
2014-02-20,2014,2,20,-0.031888042006020356
2014-02-19,2014,2,19,0.11357461060538387
2014-02-18,2014,2,18,0.005713706796911744
2014-02-17,2014,2,17,-0.0005267905012198426
2014-02-16,2014,2,16,-0.015512419839853742
2014-02-15,2014,2,15,0.054117578615395345
2014-02-14,2014,2,14,0.01686370329032094
2014-02-13,2014,2,13,-0.08962537649936397
2014-02-12,2014,2,12,0.07398994825138416
2014-02-11,2014,2,11,0.030896262885790726
2014-02-10,2014,2,10,0.013095073322104689
2014-02-09,2014,2,9,0.0027420779243936266
2014-02-08,2014,2,8,-0.013237026461487389
2014-02-07,2014,2,7,0.05552814190995026
2014-02-06,2014,2,6,0.09263957592597372
2014-02-05,2014,2,5,0.03811036923885158
2014-02-04,2014,2,4,0.019575347459258374
2014-02-03,2014,2,3,-0.00500064609470563
2014-02-02,2014,2,2,0.0018675726990107222
2014-02-01,2014,2,1,0.008697542689866111
2014-01-31,2014,1,31,-0.0032000027306713363
2014-01-30,2014,1,30,-0.013208597384253729
2014-01-29,2014,1,29,0.008474060302141595
2014-01-28,2014,1,28,-0.016466551700516696
2014-01-27,2014,1,27,-0.05193413957344983
2014-01-26,2014,1,26,0.13770989690278856
2014-01-25,2014,1,25,-0.03642956414184262
2014-01-24,2014,1,24,-0.06853191071441422
2014-01-23,2014,1,23,0.030846551379176468
2014-01-22,2014,1,22,0.028245552890959758
2014-01-21,2014,1,21,0.021433988147985694
2014-01-20,2014,1,20,0.0072544735749149325
2014-01-19,2014,1,19,0.0008729812863448316
2014-01-18,2014,1,18,-0.03619415973556528
2014-01-17,2014,1,17,-0.030655593973949458
2014-01-16,2014,1,16,0.025439633520146998
2014-01-15,2014,1,15,0.029792422280352504
2014-01-14,2014,1,14,-0.03262063436387308
2014-01-13,2014,1,13,0.009471724528508751
2014-01-12,2014,1,12,0.025840139448451538
2014-01-11,2014,1,11,0.0571062820856163
2014-01-10,2014,1,10,-0.05103130815616286
2014-01-09,2014,1,9,-0.02520916547236851
2014-01-08,2014,1,8,-0.004900635999002034
2014-01-07,2014,1,7,-0.049526147868564685
2014-01-06,2014,1,6,0.17281055170072968
2014-01-05,2014,1,5,-0.020946059983481646
2014-01-04,2014,1,4,-0.08261064015722042
2014-01-03,2014,1,3,-0.048620314369761
2014-01-02,2014,1,2,-0.02014737109887843
2014-01-01,2014,1,1,-0.03938772818377512
2013-12-31,2013,12,31,-0.022801415254649626
2013-12-30,2013,12,30,0.0028076885489864978
2013-12-29,2013,12,29,-0.014761988846995422
2013-12-28,2013,12,28,-0.023383825777519185
2013-12-27,2013,12,27,0.009898228329265457
2013-12-26,2013,12,26,0.03595457584981965
2013-12-25,2013,12,25,-0.11058278028799329
2013-12-24,2013,12,24,-0.02467868735641865
2013-12-23,2013,12,23,0.011695515652940358
2013-12-22,2013,12,22,-0.08719364107459171
2013-12-21,2013,12,21,-0.018841943044139775
2013-12-20,2013,12,20,0.03194474619629162
2013-12-19,2013,12,19,0.10126463176965306
2013-12-18,2013,12,18,-0.2805204647599009
2013-12-17,2013,12,17,0.2661979097258378
2013-12-16,2013,12,16,0.03436714822783138
2013-12-15,2013,12,15,0.21593032418345004
2013-12-14,2013,12,14,-0.0040258071664860395
2013-12-13,2013,12,13,0.022638884801573944
2013-12-12,2013,12,12,-0.02188281039533191
2013-12-11,2013,12,11,0.005959806193707173
2013-12-10,2013,12,10,0.11800561760792938
2013-12-09,2013,12,9,-0.10139943469490831
2013-12-08,2013,12,8,-0.11536346827861621
2013-12-07,2013,12,7,-0.13088729454495862
2013-12-06,2013,12,6,0.17221426915937954
2013-12-05,2013,12,5,0.2311145914787449
2013-12-04,2013,12,4,0.09665667345284312
2013-12-03,2013,12,3,-0.06541163746785106
2013-12-02,2013,12,2,-0.03294965802921457
2013-12-01,2013,12,1,-0.087571802997779
2013-11-30,2013,11,30,0.16686736268762026
2013-11-29,2013,11,29,0.002246396982518384
2013-11-28,2013,11,28,-0.09250926138978155
2013-11-27,2013,11,27,-0.02949213456708577
2013-11-26,2013,11,26,-0.07657387508695201
2013-11-25,2013,11,25,-0.14964087722089214
2013-11-24,2013,11,24,-0.03160378952714282
2013-11-23,2013,11,23,0.029988189243357333
2013-11-22,2013,11,22,-0.03362410989454023
2013-11-21,2013,11,21,-0.06563836872242401
2013-11-20,2013,11,20,-0.2010922015063885
2013-11-19,2013,11,19,-0.010583369729163294
2013-11-18,2013,11,18,0.18520820251997083
2013-11-17,2013,11,17,-0.35745089202570934
2013-11-16,2013,11,16,-0.11142766678445692
2013-11-15,2013,11,15,-0.05191279380879266
2013-11-14,2013,11,14,0.005368980265735068
2013-11-13,2013,11,13,-0.031008925032087298
2013-11-12,2013,11,12,-0.12270158514430385
2013-11-11,2013,11,11,-0.05092381836022408
2013-11-10,2013,11,10,-0.04729904422568776
2013-11-09,2013,11,9,0.0375271228741898
2013-11-08,2013,11,8,-0.0029532521981279203
2013-11-07,2013,11,7,-0.13162765528021403
2013-11-06,2013,11,6,-0.12149254901276674
2013-11-05,2013,11,5,-0.06801375913719099
2013-11-04,2013,11,4,-0.06807873343503701
2013-11-03,2013,11,3,-0.06328803022970497
2013-11-02,2013,11,2,-0.041926999139947796
2013-11-01,2013,11,1,-0.00019398642155898926
2013-10-31,2013,10,31,-0.01062957982402235
2013-10-30,2013,10,30,-0.01995263854730478
2013-10-29,2013,10,29,0.021862578156775392
2013-10-28,2013,10,28,-0.028988975876425904
2013-10-27,2013,10,27,-0.010683916406216909
2013-10-26,2013,10,26,-0.10240103129419076
2013-10-25,2013,10,25,0.05149347737238319
2013-10-24,2013,10,24,0.05997848545288331
2013-10-23,2013,10,23,0.07477076295942986
2013-10-22,2013,10,22,-0.09757845585676783
2013-10-21,2013,10,21,-0.06146041174299466
2013-10-20,2013,10,20,-0.04260495252775076
2013-10-19,2013,10,19,-0.01262155475225768
2013-10-18,2013,10,18,-0.10033379666738185
2013-10-17,2013,10,17,-0.06428207800243069
2013-10-16,2013,10,16,-0.025624670753284562
2013-10-15,2013,10,15,0.018694731187453684
2013-10-14,2013,10,14,-0.03303771914850895
2013-10-13,2013,10,13,-0.017154556685757605
2013-10-12,2013,10,12,-0.02151407433555441
2013-10-11,2013,10,11,-0.03224752346045978
2013-10-10,2013,10,10,-0.0023710286835383343
2013-10-09,2013,10,9,0.0007654623766288893
2013-10-08,2013,10,8,-0.03654619965746697
2013-10-07,2013,10,7,0.007432626926846098
2013-10-06,2013,10,6,0.016097870483347876
2013-10-05,2013,10,5,-0.0034944706497732625
2013-10-04,2013,10,4,0.0035719870251460506
2013-10-03,2013,10,3,-0.04259668671820904
2013-10-02,2013,10,2,-0.079955084453327
2013-10-01,2013,10,1,0.1468264804767978
2013-09-30,2013,9,30,0.006184498179447218
2013-09-29,2013,9,29,0.03211047497077679
2013-09-28,2013,9,28,-0.018815783674459574
2013-09-27,2013,9,27,-0.007447159827808747
2013-09-26,2013,9,26,-0.041202043806630506
2013-09-25,2013,9,25,-0.0012470773245203404
2013-09-24,2013,9,24,-0.007593883128479639
2013-09-23,2013,9,23,-0.010268652632012376
2013-09-22,2013,9,22,0.02485720172301953
2013-09-21,2013,9,21,-0.013175010297451273
2013-09-20,2013,9,20,-0.003065196725361652
2013-09-19,2013,9,19,0.020336514485847168
2013-09-18,2013,9,18,0.013940176723839848
2013-09-17,2013,9,17,0.0014441533312172794
2013-09-16,2013,9,16,0.00045561546843320144
2013-09-15,2013,9,15,-0.01030189583347596
2013-09-14,2013,9,14,-0.008860183544667777
2013-09-13,2013,9,13,0.04361024118524082
2013-09-12,2013,9,12,-0.013800524871435016
2013-09-11,2013,9,11,0.015798823282765717
2013-09-10,2013,9,10,-0.07155755171298228
2013-09-09,2013,9,9,0.009485487292968386
2013-09-08,2013,9,8,-0.043822584414018095
2013-09-07,2013,9,7,0.020260243061616556
2013-09-06,2013,9,6,-0.04110730840942445
2013-09-05,2013,9,5,0.059305591779055256
2013-09-04,2013,9,4,0.0024489485715646353
2013-09-03,2013,9,3,0.07616293899808824
2013-09-02,2013,9,2,-0.006749347021102636
2013-09-01,2013,9,1,0.018163087300082204
2013-08-31,2013,8,31,-0.0218504071121286
2013-08-30,2013,8,30,-0.013837447392669233
2013-08-29,2013,8,29,-0.08681390127339395
2013-08-28,2013,8,28,0.0018774749402945545
2013-08-27,2013,8,27,0.031152165833033152
2013-08-26,2013,8,26,-0.052284007573886626
2013-08-25,2013,8,25,0.016972166555192736
2013-08-24,2013,8,24,-0.017063794661761555
2013-08-23,2013,8,23,-0.012945273128974755
2013-08-22,2013,8,22,0.022108047904390027
2013-08-21,2013,8,21,0.01759096290776352
2013-08-20,2013,8,20,-0.01713708326060015
2013-08-19,2013,8,19,-0.018359833798168523
2013-08-18,2013,8,18,-0.047320656190072086
2013-08-17,2013,8,17,0.0
2013-08-16,2013,8,16,-0.04051000207895328
2013-08-15,2013,8,15,0.009096617726521039
2013-08-14,2013,8,14,0.023114728380604355
2013-08-13,2013,8,13,-0.0321562987204862
2013-08-12,2013,8,12,-0.021926716439528704
2013-08-11,2013,8,11,-0.015460815632091673
2013-08-10,2013,8,10,-0.019231361927887214
2013-08-09,2013,8,9,-0.001943635208570882
2013-08-08,2013,8,8,0.001943635208570882
2013-08-07,2013,8,7,0.035760663879098153
2013-08-06,2013,8,6,0.0
2013-08-05,2013,8,5,-0.00497723711448117
2013-08-04,2013,8,4,-0.010181575814545596
2013-08-03,2013,8,3,-0.010891864270916152
2013-08-02,2013,8,2,0.0047576658282793005
2013-08-01,2013,8,1,-0.00480574159569791
2013-07-31,2013,7,31,0.01989689132980743
2013-07-30,2013,7,30,0.017750839773488458
2013-07-29,2013,7,29,-0.06493987339130314
2013-07-28,2013,7,28,-0.014371552516413644
2013-07-27,2013,7,27,-0.05819914031842188
2013-07-26,2013,7,26,0.020030521981491134
2013-07-25,2013,7,25,0.009120932896699685
2013-07-24,2013,7,24,-0.024973869889755917
2013-07-23,2013,7,23,0.01103297638311762
2013-07-22,2013,7,22,-0.042198189362965266
2013-07-21,2013,7,21,-0.009351525345992151
2013-07-20,2013,7,20,-0.015178972888623576
2013-07-19,2013,7,19,0.03062476021307159
2013-07-18,2013,7,18,-0.01740125987750485
2013-07-17,2013,7,17,0.08382311004997511
2013-07-16,2013,7,16,-0.010708912920047275
2013-07-15,2013,7,15,0.009695201318471902
2013-07-14,2013,7,14,-0.038420709664845454
2013-07-13,2013,7,13,0.03571074571483912
2013-07-12,2013,7,12,-0.047356977806882306
2013-07-11,2013,7,11,-0.050564269441683685
2013-07-10,2013,7,10,-0.025265939419221617
2013-07-09,2013,7,9,-0.12332220750323142
2013-07-08,2013,7,8,-0.0023236091650353785
2013-07-07,2013,7,7,-0.025880945803014477
2013-07-06,2013,7,6,-0.059170078664018355
2013-07-05,2013,7,5,-0.026622906492121068
2013-07-04,2013,7,4,0.16275169163951553
2013-07-03,2013,7,3,-0.03791267173990054
2013-07-02,2013,7,2,0.15063249369218212
2013-07-01,2013,7,1,-0.023392616980834724
2013-06-30,2013,6,30,0.09281882331150815
2013-06-29,2013,6,29,-0.01690992654246326
2013-06-28,2013,6,28,-0.003636306283936186
2013-06-27,2013,6,27,0.06926049069177598
2013-06-26,2013,6,26,0.024952983022272335
2013-06-25,2013,6,25,-0.000480884837350537
2013-06-24,2013,6,24,-0.011737689613359414
2013-06-23,2013,6,23,0.04624832303702142
2013-06-22,2013,6,22,0.006484506279260671
2013-06-21,2013,6,21,0.01101939524961093
2013-06-20,2013,6,20,0.005918523991796931
2013-06-19,2013,6,19,-0.01739970636575361
2013-06-18,2013,6,18,-0.007883184807834454
2013-06-17,2013,6,17,-0.05453287902025039
2013-06-16,2013,6,16,-0.021769161427442896
2013-06-15,2013,6,15,0.004793037279958057
2013-06-14,2013,6,14,-9.201518256940489e-05
2013-06-13,2013,6,13,0.039431735416912694
2013-06-12,2013,6,12,0.03912825325769553
2013-06-11,2013,6,11,0.006910877539846538
2013-06-10,2013,6,10,-0.023694488292668403
2013-06-09,2013,6,9,-0.06156535565815435
2013-06-08,2013,6,8,0.07973496801885283
2013-06-07,2013,6,7,0.029119436893228823
2013-06-06,2013,6,6,0.05666003356549165
2013-06-05,2013,6,5,0.030463444763866754
2013-06-04,2013,6,4,-0.0018924595272435951
2013-06-03,2013,6,3,0.006583453564482866
2013-06-02,2013,6,2,0.0005725643677854109
2013-06-01,2013,6,1,0.05572365814325497
2013-05-31,2013,5,31,-0.002322881416139566
2013-05-30,2013,5,30,-0.001559354696714088
2013-05-29,2013,5,29,0.026819021455952274
2013-05-28,2013,5,28,-0.025259666759238186
2013-05-27,2013,5,27,0.005758581296336551
2013-05-26,2013,5,26,0.028380668225164385
2013-05-25,2013,5,25,-0.011301257927897268
2013-05-24,2013,5,24,0.009201362151013193
2013-05-23,2013,5,23,-0.05002967077919518
2013-05-22,2013,5,22,-0.022436083908509374
2013-05-21,2013,5,21,-0.008177734019222171
2013-05-20,2013,5,20,-0.00718722466610533
2013-05-19,2013,5,19,-8.197057261050134e-05
2013-05-18,2013,5,18,0.01228588744427217
2013-05-17,2013,5,17,-0.003918662448434418
2013-05-16,2013,5,16,-0.03520164926092484
2013-05-15,2013,5,15,-0.038978236658842036
2013-05-14,2013,5,14,-0.024101822336543677
2013-05-13,2013,5,13,0.0564905276747556
2013-05-12,2013,5,12,-0.02558299021167887
2013-05-11,2013,5,11,0.0021108141417940374
2013-05-10,2013,5,10,0.01683893463786834
